"station","year","month","po4f","nh4f","no2f","no3f","no23f","chla_n","po4f_cens","nh4f_cens","no2f_cens","no3f_cens","no23f_cens","chla_n_cens"
"nocrcnut",2019,7,0.0088,0.0062,0.0016,,0.0055,4.69,0,1,1,,1,0
"nocrcnut",2019,8,,,,,,16.41,,,,,,0
"nocrcnut",2019,9,0.0049,0.0138,0.0016,,0.0055,5.52,0,0,1,,1,0
"nocrcnut",2019,10,0.0016,0.0062,0.0017,,0.0055,7.94,1,1,0,,1,0
"nocrcnut",2019,11,0.0016,0.0062,0.0016,,0.0055,1.78,1,1,1,,1,0
"nocrcnut",2019,12,0.0016,0.00766666666666667,0.0016,,0.0055,23.3866666666667,1,0,1,,1,0
"nocrcnut",2020,1,0.0031,0.0128,0.0016,,0.0055,10.14,0,0,1,,1,0
"nocrcnut",2020,2,,,,,,,,,,,,
"nocrcnut",2020,5,0.0016,0.0399,0.0016,,0.0055,3.36,1,0,1,,1,0
"nocrcnut",2020,6,0.0035,0.0313,0.0016,,0.0144,7.81,0,0,1,,0,0
"nocrcnut",2020,7,0.0016,0.0062,0.0016,,0.0055,5.32333333333333,1,1,1,,1,0
"nocrcnut",2020,8,0.0039,0.0218,0.0017,0.0061,0.0078,11.5,0,0,0,0,0,0
"nocrcnut",2020,9,,,,,,4.63,,,,,,0
"nocrcnut",2020,10,0.0016,0.0113,0.0016,,0.0055,2.63,1,0,1,,1,0
"nocrcnut",2020,11,0.0016,0.0442,0.0016,,0.0157,3.53,1,0,1,,0,0
"nocrcnut",2020,12,,0.0098,,,,2.58333333333333,,0,,,,0
"nocrcnut",2021,1,0.0016,0.0062,0.0016,,0.0226,5.36,1,1,1,,0,0
"nocrcnut",2021,2,0.0016,0.0065,0.0016,,0.0367,2.83,1,0,1,,0,0
"nocrcnut",2021,3,0.0016,0.0062,0.0016,,0.0055,4.9,0,1,1,,1,0
"nocrcnut",2021,4,0.0016,0.0062,0.0016,,0.0055,5.43,1,1,1,,1,0
"nocrcnut",2021,5,0.0016,0.0088,0.0016,,0.0055,5.45,1,0,1,,1,0
"nocrcnut",2021,6,,,,,,10.62,,,,,,0
"nocrcnut",2021,7,0.0016,0.0062,0.0016,,0.0055,9.96,1,1,1,,1,0
"nocrcnut",2021,8,0.0058,0.0588,0.0063,0.0062,0.0125,8.69,0,0,0,0,0,0
"nocrcnut",2021,9,0.0092,0.1158,0.0132,0.0303,0.0435,10.55,0,0,0,0,0,0
"nocrcnut",2021,11,0.0033,,,,,2.68,0,,,,,0
"nocrcnut",2021,12,,,,,,5.32,,,,,,0
"nocrcnut",2022,1,0.00453333333333333,0.0275333333333333,6.66666666666667e-05,0.0274666666666667,0.0275333333333333,2.00333333333333,0,0,1,1,0,0
"nocrcnut",2022,2,0,0,0,0,0,2.05,1,1,1,1,1,0
"nocrcnut",2022,3,0.0139,0.0421,0.0048,0.0373,0.0421,2.9,0,0,0,0,0,0
"nocrcnut",2022,4,0.003,0.0166,0,0.0166,0.0166,3.11,0,0,1,1,0,0
"nocrcnut",2022,5,0.0046,0.0511,0,0.0511,0.0511,4.32,0,0,1,1,0,0
"nocrcnut",2022,6,0,0.0259,0,0.0259,0.0259,8.32,1,0,1,1,0,0
"nocrcnut",2022,8,0.0122333333333333,0.0608,0.0045,0.0563,0.0608,7.81666666666667,0,0,0,0,0,0
"nocrcnut",2022,9,0.0015,0.0292,0,0.0292,0.0292,2.94,0,0,1,1,0,0
"nocrcnut",2022,10,0.0029,0.0202,2e-04,0.02,0.0202,2.43,0,0,0,0,0,0
"nocrcnut",2022,11,0.0032,0.0422,0.0014,0.0408,0.0422,3.35,0,0,0,0,0,0
"nocrcnut",2022,12,,,,,,1.85,,,,,,0
"noczbnut",2002,4,0.0862,0.0359,0.0014,0.0038,0.0052,2.57,0,0,0,0,0,0
"noczbnut",2002,5,0.0456,0.0292,0.0014,0.0033,0.0047,0.78,0,0,0,0,0,0
"noczbnut",2002,6,0.1051,0.0653,0.0017,0.0077,0.0094,3.29,0,0,0,0,0,0
"noczbnut",2002,7,0.0445,0.0484,0.0022,0.0092,0.0114,2.42,0,0,0,0,0,0
"noczbnut",2002,8,0.0327,0.0215,0.0023,0.0038,0.0061,5.99,0,0,0,0,0,0
"noczbnut",2002,9,0.0408,0.3122,0.0238,0.0293,0.0531,4.43,0,0,0,0,0,0
"noczbnut",2002,10,0.0485,0.2223,0.0473,0.2649,0.3122,2.25,0,0,0,0,0,0
"noczbnut",2002,11,0.0385,0.4161,0.0088,0.2746,0.2834,1.45,0,0,0,0,0,0
"noczbnut",2002,12,0.0491,0.2269,0.0172,0.4216,0.4388,0.97,0,0,0,0,0,0
"noczbnut",2003,1,0.041,0.0897,0.0177,0.3058,0.3235,0.72,0,0,0,0,0,0
"noczbnut",2003,2,0.0018,0.0332,0.0051,,0.1,16.94,0,0,0,,0,0
"noczbnut",2003,3,0.0153,0.0995,2e-04,,0.1281,2.07,0,0,1,,0,0
"noczbnut",2003,4,0.0204,0.0054,0.007,0.1523,0.1593,4.37,0,1,0,0,0,0
"noczbnut",2003,5,0.0236,0.1065,0.0087,,0.0534,1.64,0,0,0,,0,0
"noczbnut",2003,6,0.074,0.106,0.0112,,0.0878,5.45,0,0,0,,0,0
"noczbnut",2003,7,0.024,0.0561,0.0098,0.0914,0.1012,9.44,0,0,0,0,0,0
"noczbnut",2003,9,0.0197,0.1274,2e-04,,0.1516,1.67,0,0,1,,0,0
"noczbnut",2003,10,0.0517,0.125,0.0134,0.0918,0.1052,3.75,0,0,0,0,0,0
"noczbnut",2003,11,0.0444,0.1072,0.0084,0.1795,0.1879,1.48,0,0,0,0,0,0
"noczbnut",2003,12,0.0193,0.1026,0.0071,,0.1629,2.44,0,0,0,,0,0
"noczbnut",2004,1,0.0196,0.1536,0.0074,0.1668,0.1742,1.3,0,0,0,0,0,0
"noczbnut",2004,2,0.0029,0.0634,0.0049,,0.038,13.18,0,0,0,,0,0
"noczbnut",2004,3,0.0146,0.0054,2e-04,,0.001,4.77,0,1,1,,1,0
"noczbnut",2004,4,0.0131,0.0054,0.0025,,0.0089,4.99,0,1,0,,0,0
"noczbnut",2004,5,0.0323,0.1061,2e-04,,0.001,8.23,0,0,1,,1,0
"noczbnut",2004,6,0.119,0.1413,0.00145,0.0013,0.00145,3.665,0,0,0,0,0,0
"noczbnut",2004,7,0.1357,0.16295,0.0021,,0.01455,11.89,0,0,0,,0,0
"noczbnut",2004,8,0.02505,0.1581,0.03705,,0.14885,9.935,0,0,0,,0,0
"noczbnut",2004,9,0.0348,0.14525,0.01365,0.07145,0.0851,9.26,0,0,0,0,0,0
"noczbnut",2004,10,0.0356,0.03205,0.0087,0.13745,0.14615,6.115,0,0,0,0,0,0
"noczbnut",2004,12,0.0302,0.0615,0.00755,0.21565,0.2232,2.225,0,0,0,0,0,0
"noczbnut",2005,1,0.03505,0.0119,0.00205,0.02755,0.0296,3.515,0,0,0,0,0,0
"noczbnut",2005,2,0.0021,0.1231,2e-04,,0.0214,12.15,0,0,1,,0,0
"noczbnut",2005,3,0.00405,0.0054,9e-04,,0.001,38.325,0,1,0,,1,0
"noczbnut",2005,4,0.01435,0.04135,0.0018,0.1055,0.1073,6.28,0,0,0,0,0,0
"noczbnut",2005,5,0.01255,0.0323,0.0013,0.0365,0.0378,4.655,0,0,0,0,0,0
"noczbnut",2005,6,0.0439,0.06195,2e-04,,0.0054,6.995,0,0,1,,1,0
"noczbnut",2005,7,0.03735,0.1061,0.00485,0,0.00485,10.165,0,0,0,0,0,0
"noczbnut",2005,8,0.0901,0.35895,0.02515,0.0425,0.06765,8.23,0,0,0,0,0,0
"noczbnut",2005,9,,0.0898,,,,15.415,,0,,,,0
"noczbnut",2005,10,0.03615,0.12855,0.0122,0.09425,0.10645,2.2,0,0,0,0,0,0
"noczbnut",2005,11,0.037,,0.00675,0.09005,0.0968,1.71,0,,0,0,0,0
"noczbnut",2005,12,,,,,,,,,,,,
"noczbnut",2006,1,0.0153,0.13955,0.0073,0.2259,0.2332,2.035,0,0,0,0,0,0
"noczbnut",2006,2,0.0138,0.09515,0.0044,0.1886,0.193,1.69,0,0,0,0,0,0
"noczbnut",2006,3,0.00175,0.11605,2e-04,,0.001,3.505,1,0,1,,1,0
"noczbnut",2006,4,0.00715,0.1272,0.00025,0.0476,0.0471,0.64,0,0,1,0,0,0
"noczbnut",2006,5,0.01765,0.10355,0.0036,0.0463,0.0499,6.9,0,0,0,0,0,0
"noczbnut",2006,6,0.02645,0.07725,0.00035,,0.001,6.75,0,0,1,,1,0
"noczbnut",2006,7,0.05995,0.09835,0.00125,0.001,0.0056,17.465,0,0,1,0,0,0
"noczbnut",2006,8,0.03285,0.23215,2e-04,,0.01085,23.76,0,0,1,,0,0
"noczbnut",2006,9,0.0431,0.2296,0.0112,0.08685,0.09805,8.83,0,0,0,0,0,0
"noczbnut",2006,10,0.03905,0.2429,0.0075,0.0524,0.0599,5.22,0,0,0,0,0,0
"noczbnut",2006,11,0.0071,0.17255,0.0048,0.1339,0.1387,1.88,0,0,0,0,0,0
"noczbnut",2006,12,0.03695,0.0802,0.00315,0.25915,0.2623,0.93,0,0,0,0,0,0
"noczbnut",2007,1,0.0282,0.0513,0.0021,0.2581,0.26425,1.785,0,0,1,0,0,0
"noczbnut",2007,2,0.03075,0.0724,0.01265,0.2845,0.29715,3.175,0,0,0,0,0,0
"noczbnut",2007,3,0.0138,0.0479,0.0071,0.2477,0.2548,10.29,0,0,0,0,0,0
"noczbnut",2007,4,0.0112,0.0337,2e-04,,0.001,,0,0,1,,1,
"noczbnut",2007,5,0.0292,0.0951333333333333,2e-04,,0.001,7.54333333333333,0,0,1,,1,0
"noczbnut",2007,6,0.045,0.1411,2e-04,,0.001,,0,0,1,,1,
"noczbnut",2007,7,0.0439,0.0969,2e-04,,0.001,25.96,0,0,1,,1,0
"noczbnut",2007,8,0.0336,0.0774,2e-04,,0.001,12.12,0,0,1,,1,0
"noczbnut",2007,9,0.032,0.0556,2e-04,,0.001,11.51,0,0,1,,1,0
"noczbnut",2007,10,0.0715,0.2203,0.009,0.0129,0.0219,6.63,0,0,0,0,0,0
"noczbnut",2007,11,0.0299,0.109,0.0163,0.1865,0.2028,3.52,0,0,0,0,0,0
"noczbnut",2007,12,0.0386,0.0867,2e-04,,0.0332,4.58,0,0,1,,0,0
"noczbnut",2008,1,0.0256,0.0771,0.0058,0.1875,0.1933,,0,0,0,0,0,
"noczbnut",2008,2,0.0242,0.0605,5e-04,0.0054,0.0059,11.06,0,0,0,0,0,0
"noczbnut",2008,3,0.007,0.0629,0.0016,0.0619,0.0635,7.14,0,0,0,0,0,0
"noczbnut",2008,4,0.0258,0.0357,0.004,0.0525,0.0565,8.53,0,0,0,0,0,0
"noczbnut",2008,5,0.0079,0.0253,2e-04,,0.0399,13.77,0,0,1,,0,0
"noczbnut",2008,6,0.0425,0.0173,0.0035,0.0039,0.0074,3.57,0,0,0,0,0,0
"noczbnut",2008,7,0.0277,0.0242,0.0025,0.0107,0.0132,2.3,0,0,0,0,0,0
"noczbnut",2008,8,0.0183,0.0382333333333333,5e-04,0,0.00103333333333333,,0,0,1,0,1,
"noczbnut",2008,9,0.0092,0.0487,0.0335,0.0103,0.0438,33.66,0,0,0,0,0,0
"noczbnut",2008,10,0.005,0.141333333333333,0.00403333333333333,0.0934,0.0368,,1,0,1,0,0,
"noczbnut",2008,11,0.018,0.1345,0.0079,0.1569,0.1648,2.93,0,0,0,0,0,0
"noczbnut",2008,12,0.0187,0.1459,0.0087,0.1637,0.1724,,0,0,0,0,0,
"noczbnut",2009,1,0.0152,0.1592,0.0084,0.2023,0.2107,4.61,0,0,0,0,0,0
"noczbnut",2009,2,0.0015,0.0054,2e-04,,0.001,9,1,1,1,,1,0
"noczbnut",2009,3,0.0113,0.0722,0.0095,0.1513,0.1608,4.07,0,0,0,0,0,0
"noczbnut",2009,4,,,,,,8.98,,,,,,0
"noczbnut",2009,5,0.0259,0.0632,2e-04,,0.001,12.76,0,0,1,,1,0
"noczbnut",2009,6,0.0282,0.0054,2e-04,,0.001,10.74,0,1,1,,1,0
"noczbnut",2009,7,0.0919,0.0828,2e-04,,0.001,6.85,0,0,1,,1,0
"noczbnut",2009,8,0.011,0.034,2e-04,,0.001,32.26,0,0,1,,1,0
"noczbnut",2009,9,0.0259,0.0716,0.0448,0.0759,0.1207,10.57,0,0,0,0,0,0
"noczbnut",2009,10,0.029,0.0728,0.038,0.1339,0.1719,2.41,0,0,0,0,0,0
"noczbnut",2009,11,0.026,0.0898,0.0069,0.293,0.2999,1.83,0,0,0,0,0,0
"noczbnut",2009,12,0.0266,0.085,0.0077,0.1938,0.2015,3.97,0,0,0,0,0,0
"noczbnut",2010,1,0.0173,0.0476,0.0036,0.3515,0.3551,,0,0,0,0,0,
"noczbnut",2010,3,0.00836666666666667,0.0491,0.0024,0.2602,0.2626,3.88666666666667,0,0,0,0,0,0
"noczbnut",2010,4,0.0249,0.0813,0.0037,0.0491,0.0528,8.16,0,0,0,0,0,0
"noczbnut",2010,5,0.0216,0.0112,3e-04,,0.0011,36.48,0,0,1,,1,0
"noczbnut",2010,6,0.1167,0.0295,3e-04,,0.0011,2.07,0,0,1,,1,0
"noczbnut",2010,7,0.0217,0.0176,3e-04,,0.0011,44.85,0,0,1,,1,0
"noczbnut",2010,8,0.0557,0.0966,0.0067,8e-04,0.0075,19.7,0,0,0,0,0,0
"noczbnut",2010,9,0.0383,0.0662,0.0098,0.0013,0.0111,24.83,0,0,0,0,0,0
"noczbnut",2010,10,0.0437,0.0865,0.0071,0.1248,0.1319,7.9,0,0,0,0,0,0
"noczbnut",2010,11,0.0566,0.0923,0.0107,0.0905,0.1012,,0,0,0,0,0,
"noczbnut",2010,12,0.0281,0.183,0.0035,0.1071,0.1106,2.35,0,0,0,0,0,0
"noczbnut",2011,1,0.0015,0.0359,2e-04,,0.001,,1,0,1,,1,
"noczbnut",2011,2,0.0015,0.0389,0.0039,0.0832,0.0871,20.81,1,0,0,0,0,0
"noczbnut",2011,3,0.005,0.0322,2e-04,,0.104,9.25,0,0,1,,0,0
"noczbnut",2011,4,0.0294,0.0188,2e-04,,0.001,22.44,0,0,1,,1,0
"noczbnut",2011,5,0.0277,0.0427,0.0012,3e-04,0.0015,7.37,0,0,0,0,0,0
"noczbnut",2011,6,0.097,0.0313,2e-04,,0.001,22.68,0,0,1,,1,0
"noczbnut",2011,7,0.0614,0.0461,2e-04,,0.001,20.67,0,0,1,,1,0
"noczbnut",2011,8,0.0173,0.0423,0.001,,0.001,13.14,0,0,0,,1,0
"noczbnut",2011,9,0.1001,0.1841,0.02,0.0043,0.0243,44.35,0,0,0,0,0,0
"noczbnut",2011,10,0.0428333333333333,0.1399,0.0128666666666667,0.0425,0.0553666666666667,15.3566666666667,0,0,0,0,0,0
"noczbnut",2011,11,0.0508,0.0749,0.0031,0.0984,0.1015,11.62,0,0,0,0,0,0
"noczbnut",2011,12,0.0343666666666667,0.0748666666666667,0.00633333333333333,0.213733333333333,0.220066666666667,4.64333333333333,0,0,0,0,0,0
"noczbnut",2012,1,0.0093,0.0433,0.0013,0.0614,0.0627,11.8,0,0,0,0,0,0
"noczbnut",2012,2,0.00626666666666667,0.0235666666666667,0.00176666666666667,0.0922,0.094,,0,0,1,0,0,
"noczbnut",2012,3,0.002,0.027,0.0028,0.1309,0.1337,11.7,1,0,0,0,0,0
"noczbnut",2012,4,0.00363333333333333,0.0238333333333333,0.0016,,0.0126333333333333,10.7333333333333,1,0,1,,0,0
"noczbnut",2012,5,0.0171,0.0418,0.0016,,0.0047,,0,0,1,,1,
"noczbnut",2012,6,0.0626,0.0456,0.0016,,0.0047,27.9,0,0,1,,1,0
"noczbnut",2012,7,0.0316,0.0185,0.0016,,0.0047,50.4,0,0,1,,1,0
"noczbnut",2012,8,0.0143,0.022,0.0063,0,0.0063,30.5,0,0,0,0,0,0
"noczbnut",2012,9,0.0134,0.06,0.0285,0.0364,0.0649,45.5,0,0,0,0,0,0
"noczbnut",2012,10,0.0271,0.0335,0.0281,0.0817,0.1098,,0,0,0,0,0,
"noczbnut",2012,11,0.0147,0.0886,0.0016,,0.1088,,0,0,1,,0,
"noczbnut",2012,12,0.024,0.0451,0.0016,,0.0189,,0,0,1,,0,
"noczbnut",2014,1,,,,,,,,,,,,
"noczbnut",2014,2,0.014,0.0436,0.0065,0.1286,0.1351,8.87,0,0,0,0,0,0
"noczbnut",2014,3,0.0142,0.0624,0.0051,0.1739,0.179,9.22,0,0,0,0,0,0
"noczbnut",2014,4,0.0152,0.0622,0.004,0.1034,0.1074,9.29,0,0,0,0,0,0
"noczbnut",2014,5,0.022,0.0112,0.0016,,0.0047,37.62,0,0,1,,1,0
"noczbnut",2014,6,0.0142,0.0172,0.0016,,0.0047,39,0,0,1,,1,0
"noczbnut",2014,7,0.0380666666666667,0.0644,0.0016,,0.0047,25.7966666666667,0,0,1,,1,0
"noczbnut",2014,8,0.0262,0.053,0.065,0.0984,0.1634,39.45,0,0,0,0,0,0
"noczbnut",2014,9,0.0778,0.1471,0.016,0.0124,0.0284,,0,0,0,0,0,
"noczbnut",2014,10,0.0396,0.09685,0.01805,0.0449,0.06295,,0,0,0,0,0,
"noczbnut",2014,11,0.0094,0.0439,0.0016,,0.0047,4.87,0,0,1,,1,0
"noczbnut",2014,12,0.024,0.0613,0.0016,,0.1673,,0,0,1,,0,
"noczbnut",2015,1,0.0666,0.127,0.0089,0.1754,0.1843,3.15,0,0,0,0,0,0
"noczbnut",2015,2,0.0331,0.0412,0.0066,,0.1571,2.68,0,0,1,,0,0
"noczbnut",2015,3,0.0225,0.105,0.0114,0.2681,0.2795,8.07,0,0,0,0,0,0
"noczbnut",2015,4,0.0316,0.0625,0.0045,0.0664,0.0709,15.16,0,0,0,0,0,0
"noczbnut",2015,5,0.0339,0.0265,0.0051,0.1009,0.106,2.96,0,0,0,0,0,0
"noczbnut",2015,6,0.0882,0.0193,0.0016,,0.0047,23.67,0,0,1,,1,0
"noczbnut",2015,7,0.0086,0.017,0.0016,,0.0047,30.46,0,0,1,,1,0
"noczbnut",2015,8,0.0089,0.0088,0.0016,,0.0047,38.21,0,0,1,,1,0
"noczbnut",2015,9,0.0145,0.0127666666666667,0.0588,0.0423,0.1011,14.9766666666667,0,0,0,0,0,0
"noczbnut",2015,10,0.0403,0.0873,0.0054,0.1863,0.1917,2.85,0,0,0,0,0,0
"noczbnut",2015,11,0.0358,0.1122,0.0048,0.0728,0.0776,3.86,0,0,0,0,0,0
"noczbnut",2015,12,0.0307,0.0827,0.0062,0.162,0.1682,6.11,0,0,0,0,0,0
"noczbnut",2016,1,0.0305,0.0217,0.0042,0.2478,0.252,7.89,0,0,0,0,0,0
"noczbnut",2016,2,0.022,0.0431,0.0016,,0.336,4.1,0,0,1,,0,0
"noczbnut",2016,3,0.0071,0.0161,0.0049,0.215,0.2199,31.12,0,0,0,0,0,0
"noczbnut",2016,4,0.0312,0.0759,0.0023,0.0426,0.0449,4.63,0,0,0,0,0,0
"noczbnut",2016,5,0.0131,0.0506,0.0022,0.0123,0.0145,18.61,0,0,0,0,0,0
"noczbnut",2016,6,0.0082,0.0291,0.0016,,0.0047,57.53,0,0,1,,1,0
"noczbnut",2016,7,0.0135,0.0056,0.0016,,0.0047,29.06,0,1,1,,1,0
"noczbnut",2016,8,0.0472,0.0168,0.0016,,0.0047,43.59,0,0,1,,1,0
"noczbnut",2016,9,0.0243,0.0881,0.0386,0.0735,0.1121,17.06,0,0,0,0,0,0
"noczbnut",2016,10,0.041,0.0056,0.0037,0.1183,0.122,16.84,0,1,0,0,0,0
"noczbnut",2016,11,0.02,0.1056,0.0068,0.0978,0.1046,7.55,0,0,0,0,0,0
"noczbnut",2016,12,0.0253,0.1142,0.0079,0.1719,0.1798,1.65,0,0,0,0,0,0
"noczbnut",2017,1,0.0442,0.1324,0.0169,0.1689,0.1858,4.02,0,0,0,0,0,0
"noczbnut",2017,2,0.0182,0.0565,0.0085,0.262266666666667,0.270766666666667,9.44,0,0,0,0,0,0
"noczbnut",2017,3,0.0095,0.0156,0.003,0.0558,0.0588,17.61,0,0,0,0,0,0
"noczbnut",2017,4,0.002,0.009,0.0029,0.0873,0.0902,9.26,1,0,0,0,0,0
"noczbnut",2017,5,0.0079,0.0098,0.0081,0.1585,0.1666,36.69,0,0,0,0,0,0
"noczbnut",2017,6,0.025,0.0119,0.0016,,0.0047,23.27,0,0,1,,1,0
"noczbnut",2017,7,0.0089,0.0111,0.0016,,0.0047,23.53,0,0,1,,1,0
"noczbnut",2017,8,0.0235,0.02265,0.0725,0.09165,0.16415,17.7866666666667,0,0,0,0,0,0
"noczbnut",2017,9,0.0367,0.0357,0.0393,0.0745,0.1138,5.91,0,0,0,0,0,0
"noczbnut",2017,10,0.0202,0.0056,0.0016,,0.0047,53.91,0,1,1,,1,0
"noczbnut",2017,11,0.0346,0.0547,0.0095,0.0562,0.0657,8.17,0,0,0,0,0,0
"noczbnut",2017,12,0.02,0.034,0.0016,,0.0369,3.79,0,0,1,,0,0
"noczbnut",2018,1,0.0044,0.0201,0.0017,0.0952,0.0969,14.47,0,0,0,0,0,0
"noczbnut",2018,2,0.0026,0.0074,0.0063,0.1543,0.1606,27.05,0,0,0,0,0,0
"noczbnut",2018,3,0.0234,0.0411,0.0042,0.0854,0.0896,5.46,0,0,0,0,0,0
"noczbnut",2018,4,0.0016,0.0151,0.0037,0.054,0.0577,12.07,1,0,0,0,0,0
"noczbnut",2018,5,0.00756666666666667,0.0062,0.00386666666666667,0.0348,0.0386666666666667,45.3533333333333,0,1,0,0,0,0
"noczbnut",2018,6,0.0372,0.0064,0.0166,0.1503,0.1669,50.32,0,0,0,0,0,0
"noczbnut",2018,7,0.1192,0.0113,0.0016,,0.0055,70.69,0,0,1,,1,0
"noczbnut",2018,8,0.0339,0.00953333333333333,0.0312,0.0684666666666667,0.0996666666666667,49.38,0,1,0,0,0,0
"noczbnut",2018,10,0.035,0.061,0.0348,0.2456,0.2804,10.28,0,0,0,0,0,0
"noczbnut",2018,11,0.0483,0.1074,0.0155,0.1997,0.2152,8.32,0,0,0,0,0,0
"noczbnut",2018,12,0.0239,0.0854,0.0046,0.2557,0.2603,1.54,0,0,0,0,0,0
"noczbnut",2019,1,0.05,0.0894,0.0075,0.2873,0.2948,14.54,0,0,0,0,0,0
"noczbnut",2019,2,0.0082,,0.0018,0.1977,0.1995,11.89,0,,0,0,0,0
"noczbnut",2019,3,0.0243,0.0533,0.0045,0.2098,0.2143,6.77,0,0,0,0,0,0
"noczbnut",2019,4,0.0201,0.017,0.0037,0.0344,0.0381,95.03,0,0,0,0,0,0
"noczbnut",2019,5,0.0272,0.0301,0.0056,0.1141,0.1197,4.81,0,0,0,0,0,0
"noczbnut",2019,6,0.0678666666666667,0.0078,0.0016,,0.0055,70.0033333333333,0,0,1,,1,0
"noczbnut",2019,7,0.0782,0.0062,0.0016,,0.0055,3.15,0,1,1,,1,0
"noczbnut",2019,8,,,,,,17.46,,,,,,0
"noczbnut",2019,9,0.0228,0.0424,0.0399,0.1354,0.1753,14.79,0,0,0,0,0,0
"noczbnut",2019,10,0.0114,0.0062,0.0333,0.0375,0.0708,30.13,0,1,0,0,0,0
"noczbnut",2019,11,0.0193,0.0333,0.009,0.1166,0.1256,5.66,0,0,0,0,0,0
"noczbnut",2019,12,0.0184,0.0318,0.0025,0.2148,0.2173,9.71,0,0,0,0,0,0
"noczbnut",2020,1,0.0456,0.1489,0.0045,0.1571,0.1616,16.56,0,0,0,0,0,0
"noczbnut",2020,2,0.0277,0.0697,0.0045,0.2537,0.2582,20.71,0,0,0,0,0,0
"noczbnut",2020,5,0.0064,0.0449,0.006,0.1793,0.1853,63.54,0,0,0,0,0,0
"noczbnut",2020,6,0.0509,0.0533,0.0058,0.0521,0.0579,50.97,0,0,0,0,0,0
"noczbnut",2020,7,0.0279,0.0062,0.0016,,0.0055,32.84,0,1,1,,1,0
"noczbnut",2020,8,0.027,0.0904,0.0092,0.1496,0.1588,39.94,0,0,0,0,0,0
"noczbnut",2020,9,,,,,,18.57,,,,,,0
"noczbnut",2020,10,0.0258333333333333,0.0526666666666667,0.00666666666666667,0.113433333333333,0.1201,15.6433333333333,0,0,0,0,0,0
"noczbnut",2020,11,0.0442,0.0648,0.0039,0.1401,0.144,5.89,0,0,0,0,0,0
"noczbnut",2020,12,,,,,,6,,,,,,0
"noczbnut",2021,1,0.041,0.0227,0.0029,0.3263,0.3292,9.71,0,0,0,0,0,0
"noczbnut",2021,2,0.0103,0.0346,0.0028,0.2187,0.2215,18.37,0,0,0,0,0,0
"noczbnut",2021,4,0.0016,0.0062,0.0016,,0.0055,53.91,1,1,1,,1,0
"noczbnut",2021,5,0.0444,0.0062,0.0016,,0.0055,28.19,0,1,1,,1,0
"noczbnut",2021,6,,,,,,,,,,,,
"noczbnut",2021,7,0.027,0.0062,0.0108,0.0139,0.0247,96.94,0,1,0,0,0,0
"noczbnut",2021,8,0.0711,0.0062,0.0016,,0.0055,117.65,0,1,1,,1,0
"noczbnut",2021,9,0.0476,0.2616,0.0166,0.0164,0.033,15.9,0,0,0,0,0,0
"noczbnut",2021,10,0.0518,0.0831,0.0021,,0.0055,13.99,0,0,0,,1,0
"noczbnut",2021,11,,,,,,13.97,,,,,,0
"noczbnut",2021,12,,,,,,4.72,,,,,,0
"noczbnut",2022,1,0.0432,0.1282,0.0057,0.1225,0.1282,1.98,0,0,0,0,0,0
"noczbnut",2022,2,0.0038,0.0072,0.0015,0.0057,0.0072,8.26,0,0,0,0,0,0
"noczbnut",2022,3,0.0178,0.0331,0.0044,0.0287,0.0331,14.77,0,0,0,0,0,0
"noczbnut",2022,4,0.024,0.0393,0.0011,0.0382,0.0393,12.31,0,0,0,0,0,0
"noczbnut",2022,6,0.0263,0.0238,0,0.0238,0.0238,59.51,0,0,1,1,0,0
"noczbnut",2022,8,0.0414,0.0416,0.0034,0.0382,0.0416,61.84,0,0,0,0,0,0
"noczbnut",2022,9,0.017,0.0305,,,,22.93,0,0,,,,0
"noczbnut",2022,10,0.0284666666666667,0.0671666666666667,0.0176333333333333,0.0495333333333333,0.0671666666666667,5.26666666666667,0,0,0,0,0,0
"noczbnut",2022,11,0.0284,0.1029,0.0064,0.0965,0.1029,5.31,0,0,0,0,0,0
"noczbnut",2022,12,,,,,,2.89,,,,,,0
"owcbrnut",2002,3,0.0066,0.049,0.0069,2.007,2.014,3.34,0,0,0,0,0,0
"owcbrnut",2002,4,0.01405,0.08,0.01275,5.173,5.1855,4.34,0,0,0,0,0,0
"owcbrnut",2002,5,0.00825,0.1605,0.01785,4.3745,4.3925,4.005,0,0,0,0,0,0
"owcbrnut",2002,6,0.0195666666666667,0.272,0.0361666666666667,4.58633333333333,4.62266666666667,2.71666666666667,0,0,0,0,0,0
"owcbrnut",2002,7,0.026775,0.286,0.011525,0.89475,0.90625,4.15,0,0,0,0,0,0
"owcbrnut",2002,8,0.023225,0.031,0.009,1.6125,1.6215,2.505,0,1,0,0,0,0
"owcbrnut",2002,9,0.181625,0.05675,0.038225,3.374,3.41225,1.5875,0,1,0,0,0,0
"owcbrnut",2002,10,0.02685,0.014,0.0116,2.6025,2.614,1.335,0,1,0,0,0,0
"owcbrnut",2002,11,0.022,0.014,0.0152,5.504,5.519,0,0,1,0,0,0,0
"owcbrnut",2002,12,0.0329,0.014,0.0101,8.138,8.148,0.33,0,1,0,0,0,0
"owcbrnut",2003,3,0.01595,0.0565,0.00875,4.996,5.005,2.335,0,0,0,0,0,0
"owcbrnut",2003,4,0.01645,0.05,0.00795,4.719,4.727,2.335,0,0,0,0,0,0
"owcbrnut",2003,5,0.01215,0.05525,0.01665,2.528,2.545,4.84,0,0,0,0,0,0
